city,date,tavg,tmin,tmax,prcp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Chennai,23-02-2022,29.6,25.4,,0,5,1041.41,1.17,39.41,9.92,22.65,55.28,76.55,18.24
Chennai,24-02-2022,28.2,24.2,33.4,0,5,1949.31,16.99,70.6,0.14,30.99,102.63,148.71,25.08
Chennai,25-02-2022,28.1,23.7,33.2,0,5,3017.43,44.7,86.37,0,58.65,175.05,228.56,49.14
Chennai,26-02-2022,28.9,24.3,34.2,0,5,2910.61,28.16,89.11,0.01,66.76,205.5,255.37,55.22
Chennai,27-02-2022,29.8,25,35.2,0,5,1562.12,15.42,46.61,0.1,27.66,88.69,126.22,26.09
Chennai,28-02-2022,29.5,25.3,34.9,0,5,674.25,0,22.62,77.25,18.84,66.11,88.82,13.68
Chennai,01-03-2022,29.7,25.9,35,0,5,2429.96,31.74,54.15,0,35.29,174.68,231.02,31.92
Chennai,02-03-2022,29.3,26.1,33.4,0,5,2349.85,30.85,56.89,0,39.1,159.58,217.92,43.57
Chennai,03-03-2022,29.4,24.6,34.2,0,4,647.54,0,23.31,66.52,18.12,42.94,61.85,12.79
Chennai,04-03-2022,29.6,24.9,33.9,0,4,587.46,0,19.19,79.39,16.69,33.2,44.88,10.39
Chennai,05-03-2022,30,26.1,34.6,,4,974.66,0.01,37.7,35.76,20.27,42.86,61.07,16.97
Chennai,06-03-2022,30,26.3,34.4,0,5,1335.14,2.15,39.76,4.38,25.51,74.41,98.43,23.56
Chennai,07-03-2022,31.1,26.8,36.7,0,5,1268.39,0,45.24,36.12,29.8,73.04,94.33,20.01
Chennai,08-03-2022,31,27,37.4,0,5,761.03,0,25.7,85.12,21.46,51.91,63.07,13.05
Chennai,09-03-2022,31.4,27,36,0,5,5767.82,108.18,80.2,0,143.05,418.65,497.62,106.39
Chennai,10-03-2022,31.1,26.4,36.2,0,5,814.44,0,19.02,74.39,20.27,79.41,90.96,13.05
Chennai,11-03-2022,29.8,24.9,34.9,0,5,1041.41,0,37.01,41.84,23.84,64.99,95.29,16.21
Chennai,12-03-2022,30.7,26.1,34.4,0,5,921.25,0,28.1,37.55,21.22,65.2,96.73,16.72
Chennai,13-03-2022,30.3,26.3,35,0,5,2216.34,13.86,54.84,0.1,48.64,120.92,162.3,36.48
Chennai,14-03-2022,30.4,26.8,35.5,0,5,2643.59,33.08,86.37,0,70.57,140.35,194.68,79.04
Chennai,15-03-2022,30.4,26.5,37.2,0,5,1762.39,16.54,53.47,0.13,41.01,105.32,149.36,25.59
Chennai,16-03-2022,29.6,25.8,36.4,0,5,647.54,0,23.31,55.79,17.64,50.34,81.35,13.05
Chennai,17-03-2022,29.6,25.1,36.4,0,4,814.44,0.02,33.59,24.32,18.84,49.21,75.19,14.82
Chennai,18-03-2022,30.7,26.3,36.6,0,5,1054.76,0.63,50.04,12.52,22.89,55.69,77.59,15.71
Chennai,19-03-2022,31.8,26.9,38.3,0,4,600.81,0,20.22,61.51,13.95,41.8,61.24,9.5
Chennai,20-03-2022,32.3,27.1,37.5,0,4,794.41,0,23.99,48.64,17.64,44,57.22,11.4
Chennai,21-03-2022,30.8,27.5,35.6,0,5,2056.12,35.32,32.9,0,44.82,114.67,161.58,24.57
Chennai,22-03-2022,32,27.3,36.2,0,3,473.98,0,16.11,59.37,13.35,23.55,39.19,9.75
Chennai,23-03-2022,30.8,27.4,36,0,3,380.52,0,11.82,77.25,11.32,20.55,35.29,7.03
Chennai,24-03-2022,31.2,,37.6,0,5,1789.09,24.59,51.41,0,37.19,92.41,153.24,25.59
Chennai,25-03-2022,30.3,,35.9,0,4,774.38,0.01,29.82,40.05,19.31,46.66,60.82,11.27
Chennai,26-03-2022,30.8,25.6,38.9,0,5,2162.93,25.26,43.18,0.01,39.58,126.1,182.76,24.83
Chennai,27-03-2022,32.8,26.6,39.4,0,5,1895.9,30.4,32.56,0,41.48,103.94,146.13,27.87
Chennai,28-03-2022,33.9,29.1,,0,5,2136.23,34.87,47.98,0,47.21,114.31,162.88,30.15
Chennai,29-03-2022,33.4,28.2,42.2,,4,487.33,0,12.34,69.38,12.16,49.1,78.6,7.92
Chennai,30-03-2022,33.1,29,41.9,0,5,367.16,0,10.02,72.24,11.68,54.33,115.12,5.38
Chennai,31-03-2022,33.6,29.3,,0,5,1081.47,0.99,40.78,16.45,24.08,61.34,99.76,16.97
Chennai,01-04-2022,32.7,,38.2,0,5,660.9,0,23.65,51.5,15.74,61.45,138.09,10.64
Chennai,02-04-2022,31.1,,36.7,0,5,520.71,0,16.11,81.54,15.5,75.67,131.11,7.79
Chennai,03-04-2022,31.4,28.3,38.6,6.1,5,480.65,0,13.88,45.06,11.32,83.77,146.3,9.37
Chennai,04-04-2022,32.6,,38.9,0,5,2616.88,29.5,65.12,0,63.9,151.42,208.66,47.62
Chennai,05-04-2022,33.4,,40.5,0,5,1588.82,10.51,58.26,0.49,38.15,86.16,116.62,23.05
Chennai,06-04-2022,34.2,28.9,39.6,,4,574.11,0,18.34,65.8,14.31,40.79,54.83,11.53
Chennai,07-04-2022,35.1,28.7,39.9,0,4,774.38,0,29.82,39.34,21.46,39.11,57.5,15.71
Chennai,08-04-2022,32.1,28.4,37.7,,5,1842.5,26.38,49.35,0.01,46.73,92.61,123.07,35.97
Chennai,09-04-2022,30.7,,,0,4,423.91,0,11.14,77.96,10.49,32.5,54.75,6.59
Chennai,10-04-2022,30.4,,34.9,0,4,814.44,0.45,30.5,20.38,19.55,42.14,57.14,13.68
Chennai,11-04-2022,31.2,26.9,,0,4,403.88,0,10.37,51.5,12.52,34.16,58.06,6.52
Chennai,12-04-2022,31,26.8,35.6,0,5,594.14,0,18.34,58.65,15.74,58.69,99.52,10.89
Chennai,13-04-2022,,,,,5,627.52,0,23.31,53.64,18.12,55.28,101.97,10.26
Chennai,14-04-2022,32.3,26.5,36.7,0,5,587.46,0,20.39,58.65,15.5,55.43,109.5,8.61
Chennai,15-04-2022,31.6,27.9,36.7,0,4,614.17,0,21.76,52.93,16.93,49.94,84.37,10.39
Chennai,16-04-2022,31.9,27.9,38.8,0,5,540.73,0,17.65,35.05,12.28,50.61,95.17,9.75
Chennai,17-04-2022,31.3,28.2,,0,4,377.18,0,10.71,52.21,8.23,40.71,84.67,7.16
Chennai,18-04-2022,30.8,28.5,37.4,,4,380.52,0,10.37,56.51,9.18,40.32,80.6,6.97
Chennai,19-04-2022,30.6,27.4,36.8,0,4,594.14,0,21.08,49.35,13.59,41.21,70.34,10.01
Chennai,20-04-2022,31.5,27.8,37.7,,5,1201.63,2.74,45.93,9.57,29.33,65.62,100,16.72
Chennai,21-04-2022,32.6,27.9,37.2,0,4,487.33,0,16.45,87.98,15.74,35.74,43.64,7.79
Chennai,22-04-2022,32.6,,39.2,0,5,847.82,0.01,32.56,25.75,24.8,52.53,102.17,16.21
Chennai,23-04-2022,32.2,28.9,39.7,5.1,5,1308.44,10.28,47.98,3.53,31.47,61.87,108.29,19.76
Chennai,24-04-2022,32.8,29.3,38,0,4,647.54,0,23.31,33.97,16.93,30.87,67.25,12.92
Chennai,25-04-2022,30.7,,35.1,0,5,1735.69,14.31,40.78,0.11,44.82,80.25,114.3,24.57
Chennai,26-04-2022,31.8,27.9,37.5,0,4,380.52,0,10.02,72.96,10.85,24.68,65.75,6.71
Chennai,27-04-2022,32.8,,38.3,0,5,1375.2,9.28,39.07,0.46,35.76,67.31,107.38,22.8
Chennai,28-04-2022,32.7,28.7,37.9,,4,447.27,0,12.85,70.1,11.8,27.77,51.4,7.92
Chennai,29-04-2022,32.3,28.8,36.8,,5,1214.98,7.26,38.04,0.61,32.42,54.39,80.97,22.29
Chennai,30-04-2022,31.2,28.5,35.7,0,4,343.8,0,8.05,75.1,9.18,32.05,58.02,4.12
Chennai,01-05-2022,30,28,,0.8,4,390.53,0,10.37,44.7,8.58,32.27,63.25,7.09
Chennai,02-05-2022,29.7,26.1,33.4,6.1,4,350.48,0,9.34,36.48,8.34,32.1,55.83,5.7
Chennai,03-05-2022,25.4,,26.9,9.1,5,554.08,0,17.65,46.49,14.9,44.19,115.41,9.5
Chennai,04-05-2022,27.4,24.2,,131.1,5,534.06,0,15.94,38.27,15.14,40.96,101.24,8.87
Chennai,05-05-2022,30.3,26.9,34.7,1,5,494,0,15.42,32.54,13.95,42.25,126.23,9.5
Chennai,06-05-2022,30.6,26.6,35.9,1.8,5,640.87,0,22.62,49.35,15.5,59.85,188.68,8.87
Chennai,07-05-2022,32.2,27.1,37,0,5,620.84,0,20.56,43.63,16.69,59.92,146.22,11.53
Chennai,08-05-2022,30.5,27.4,35.5,,5,350.48,0,8.91,65.8,8.23,50.07,138.61,5.26
Chennai,09-05-2022,30.8,26.7,36,0,4,367.16,0,8.31,70.81,9.18,35.21,80.83,5.83
Chennai,10-05-2022,30.6,27.9,36.6,,4,350.48,0,8.31,70.81,9.3,31.96,72.41,5.38
Chennai,11-05-2022,30.3,,36.5,0.5,4,287.06,0,6.17,78.68,7.51,30.58,70.64,3.55
Chennai,12-05-2022,30.5,26.4,36.4,1.5,4,290.39,0,6.34,82.25,7.75,34.61,95.21,3.99
Chennai,13-05-2022,29.7,,,0,5,343.8,0,10.88,48.64,9.78,48.44,124.01,5.95
Chennai,14-05-2022,28.6,24.9,35.4,14.7,5,320.43,0,12,36.84,13.95,112.92,289.67,3.99
Chennai,15-05-2022,30.3,25,36.5,1.5,5,393.87,0,11.82,31.47,9.42,47.89,109.63,7.09
Chennai,16-05-2022,30.3,27.4,34.3,0,5,283.72,0,6.6,72.96,9.66,89.43,222.3,3.42
Chennai,17-05-2022,30.8,,35,,5,433.92,0,14.05,49.35,12.64,98.43,261.5,8.23
Chennai,18-05-2022,31.2,27.9,36.4,0,5,320.43,0,12.34,69.38,15.5,149.29,409.29,3.17
Chennai,19-05-2022,30.9,27.1,36.3,0,5,350.48,0,10.37,46.49,10.37,156.55,399.91,5.64
Chennai,20-05-2022,30.3,27,36.5,0,5,400.54,0,12.68,67.95,11.92,92.24,205.94,6.78
Chennai,21-05-2022,30.1,27.4,37.5,0,5,460.62,0,15.25,47.92,12.52,58.44,120.44,8.23
Chennai,22-05-2022,27.9,,36.5,1,5,257.02,0,5.65,55.07,7.33,51.47,132.53,2.37
Chennai,23-05-2022,28.6,23.4,34.2,5.6,5,257.02,0,6.34,59.37,8.34,37.7,107.12,2.31
Chennai,24-05-2022,28.6,24.4,34.2,4.8,5,307.08,0,9.25,43.63,10.85,35.27,137.56,4.02
Chennai,25-05-2022,28.2,,34.3,0,4,347.14,0,14.05,33.97,15.97,24.39,67.53,5.38
Chennai,26-05-2022,29.4,24.9,32.8,0,4,337.12,0,13.19,40.05,14.42,25.99,74.89,5.32
Chennai,27-05-2022,30,,35.2,0,4,333.79,0,11.65,41.48,13.47,18.35,53.73,4.75
Chennai,28-05-2022,29.9,26.7,34.9,0,4,370.5,0,13.71,49.35,16.21,20.05,63.88,5.45
Chennai,29-05-2022,29.7,,34.6,0,5,253.68,0,6.68,49.35,8.82,22.38,100.64,2.47
Chennai,30-05-2022,28.9,23.4,33.7,65.5,5,333.79,0,10.28,52.93,10.97,31.29,133.15,5.13
Chennai,31-05-2022,29.8,,36,0,4,377.18,0,12.51,30.76,13.23,18.99,61.56,6.33
Chennai,01-06-2022,29.2,,35.7,5.6,4,340.46,0,9.94,43.99,9.3,18.79,58.51,5.07
Chennai,02-06-2022,27.6,24.7,30,8.4,4,333.79,0,10.62,45.78,10.01,20.32,57.81,5.64
Chennai,03-06-2022,29.4,,32.5,0.3,3,300.41,0,9,56.51,10.25,14.18,49.36,4.31
Chennai,04-06-2022,28.2,,32.4,129.8,5,270.37,0,7.71,60.08,9.78,24.29,108.8,3.1
Chennai,05-06-2022,27.1,23.9,,3.8,4,337.12,0,9.77,44.7,8.34,21,62.33,6.27
Chennai,06-06-2022,26.9,24.7,31.7,0.5,3,347.14,0,10.71,46.49,9.3,18.91,49.93,7.28
Chennai,07-06-2022,28.6,24.4,32.2,0.8,4,363.83,0.03,14.22,21.46,15.26,16.87,50.32,6.02
Chennai,08-06-2022,28.3,,34.4,0,1,297.07,0,9.51,57.94,14.19,9.87,15.22,3.51
Chennai,09-06-2022,31.2,25.3,35.9,1.8,2,367.16,0,12.51,43.99,13.95,10.45,17.77,5.32
Chennai,10-06-2022,29.1,26.5,34,0.5,2,320.43,0.06,12.85,18.78,14.07,8.5,20.16,4.12
Chennai,11-06-2022,31.9,,36.9,0.5,2,310.42,0.02,13.02,25.39,13.95,10.07,25.96,4.37
Chennai,12-06-2022,31,26.9,36.9,0,1,273.7,0.05,10.62,18.24,14.19,5.82,12.21,2.6
Chennai,13-06-2022,29.8,,33,,1,303.75,0.31,17.65,9.92,26.7,7.48,11.48,2.41
Chennai,14-06-2022,30.3,25.8,35,0,2,330.45,0.75,21.08,6.35,31.47,10.32,17.91,3.77
Chennai,15-06-2022,29.2,27.4,34.1,0,1,280.38,0.17,16.79,13.05,25.03,7.51,15.58,2.88
Chennai,16-06-2022,30.2,27,35.9,0,1,350.48,0.02,17.99,23.25,21.46,8.31,11.45,4.18
Chennai,17-06-2022,31.2,26.7,,0,2,317.1,0.2,17.65,12.34,22.65,11.6,18.49,3.7
Chennai,18-06-2022,31.8,27.9,37.9,,2,290.39,0.31,16.45,9.57,22.89,10.44,20.01,2.94
Chennai,19-06-2022,30.9,28.4,,1,1,263.69,0.13,13.02,13.05,19.07,9.43,17.87,2.31
Chennai,20-06-2022,32.5,27.9,37.5,0,1,280.38,0.09,11.31,15.56,12.87,5.53,7.95,3.23
Chennai,21-06-2022,32.3,27.2,37.4,0,2,327.11,0.11,15.94,15.2,18.12,11.95,16.56,4.02
Chennai,22-06-2022,31.9,28.1,36.1,0,2,273.7,0.02,13.19,24.32,19.07,13.45,22.42,1.99
Chennai,23-06-2022,32.7,27.3,,0,3,427.25,1.1,44.55,4.78,69.62,21.86,26.16,2.88
Chennai,24-06-2022,32.4,28.5,36.4,0,3,380.52,0,15.94,35.41,19.07,24.08,39.24,4.43
Chennai,25-06-2022,31.7,28.4,36.4,,4,423.91,0,21.59,34.69,23.13,33.56,38.95,1.49
Chennai,26-06-2022,29.9,,36,0,4,383.85,0,7.54,113.01,10.85,39.51,42.67,1.8
Chennai,27-06-2022,31.6,26.1,37,0,2,337.12,0,10.97,47.92,14.42,17.77,22.59,1.23
Chennai,28-06-2022,30.9,26.9,,0,2,327.11,0.22,18.85,11.98,27.89,11.28,13.4,1.8
Chennai,29-06-2022,30.7,26.5,37.2,0,1,347.14,0.02,16.45,22.71,19.31,8.13,11.35,4.69
Chennai,30-06-2022,29.2,,36.8,0,1,280.38,0.05,11.82,18.78,15.02,9.35,11.49,3.2
Chennai,01-07-2022,29.1,24.9,32.2,1,1,310.42,0.07,14.91,16.99,18.36,6.6,7.98,2.94
Chennai,02-07-2022,27.9,,36.1,0,1,290.39,0.05,10.71,18.95,11.68,6.21,7.82,2.18
Chennai,03-07-2022,26.7,,35.6,13.5,2,373.84,0.1,15.59,15.38,14.66,11.71,14.75,2.53
Chennai,04-07-2022,26.7,22,31.9,41.1,3,660.9,3.58,25.02,0.84,24.32,24.97,30.36,4.94
Chennai,05-07-2022,26.8,23,29.5,21.6,1,363.83,0.19,17.31,13.23,17.4,9.59,11.27,2.31
Chennai,06-07-2022,25.3,,,0,2,413.89,0.31,16.79,9.83,15.74,12.34,14,2.6
Chennai,07-07-2022,26.3,23,31.6,15,2,387.19,0.47,22.28,8.31,25.99,15.63,20.63,3.58
Chennai,08-07-2022,28.4,24,32.8,0.8,1,283.72,0.09,10.54,16.99,9.42,5.5,6.26,1.44
Chennai,09-07-2022,29.4,25,33.8,0,2,287.06,0.09,11.65,16.99,9.78,11.9,13.35,1.41
Chennai,10-07-2022,30.1,25.7,34.7,0,2,283.72,0.02,7.03,24.68,7.33,12.01,13.26,1.8
Chennai,11-07-2022,28.5,,33.6,,2,303.75,0.05,10.62,19.85,9.89,14.78,15.8,1.71
Chennai,12-07-2022,29.7,24.1,32.7,10.9,1,297.07,0.03,8.31,23.6,8.82,7.46,8.17,1.68
Chennai,13-07-2022,30.1,,32.6,0,2,293.73,0.01,13.02,27.89,11.09,11.4,13.9,1.76
Chennai,14-07-2022,28.8,,,,3,500.68,0.03,18.68,22.71,18.36,21.77,24.2,3.39
Chennai,15-07-2022,30.5,,34.9,0,4,614.17,11.51,36.33,0.05,41.48,43.8,54.07,3.26
Chennai,16-07-2022,30.2,,35.4,,3,280.38,0.08,17.31,17.34,32.42,20.51,24.99,1.41
Chennai,17-07-2022,30.2,25.3,,2,2,267.03,0.06,12.17,17.34,22.41,11.83,14.64,1.12
Chennai,18-07-2022,30.7,26.5,34.5,0,2,433.92,0.31,14.57,9.66,10.01,15.25,19.21,3.7
Chennai,19-07-2022,30.3,26.2,34.5,0,2,287.06,0.04,11.65,20.92,11.32,14.45,15.48,1.11
Chennai,20-07-2022,30.1,26.9,34.9,,2,310.42,0.09,9.68,17.34,9.3,13.35,14.29,1.66
Chennai,22-07-2022,30.4,26.8,34.6,0.3,3,380.52,0.22,13.02,15.38,15.02,21.4,40.02,3.8
Chennai,23-07-2022,31.3,,35.8,0,2,460.62,0.29,17.99,10.64,15.5,16.03,19.19,3.07
Chennai,24-07-2022,32,26.6,35.9,,2,333.79,0.07,10.88,16.99,10.01,11.91,13.06,1.82
Chennai,25-07-2022,29.3,,36,0,2,333.79,0.34,12,9.21,10.61,12.9,14.64,2.18
Chennai,26-07-2022,29.4,25.5,,3.3,3,594.14,3.21,19.02,1.45,15.14,23.93,28.89,3.93
Chennai,27-07-2022,30.7,27,36.7,0,4,694.27,5.76,21.08,0.43,16.45,30.68,39.22,4.62
Chennai,28-07-2022,31.1,27.5,35.9,0,2,467.3,0.21,17.31,12.52,12.87,18.67,23.41,3.48
Chennai,29-07-2022,30.3,27.2,36.8,,4,600.81,0.3,23.31,15.2,19.07,28.54,35.05,4.62
Chennai,30-07-2022,29.8,26.3,36.6,0,4,574.11,0.77,22.28,10.55,15.5,26.66,35.47,5.13
Chennai,31-07-2022,30.1,25.9,36.3,0,3,514.03,0.04,16.45,20.74,11.8,21.48,27.66,3.51
Chennai,01-08-2022,30.4,26.1,35.9,0,2,460.62,0.09,16.28,16.45,12.87,18.79,24.34,3.89
Chennai,02-08-2022,30.2,25.9,36.6,0,4,567.44,0.03,18.68,22.71,16.21,25.09,30.14,5
Chennai,03-08-2022,29.8,25.9,36.5,,2,467.3,0.05,19.36,19.85,17.17,19.12,22.77,3.07
Chennai,04-08-2022,29.8,26.9,35.6,0,5,1655.58,39.34,21.76,0,20.5,86.06,101.42,5.26
Chennai,05-08-2022,30.6,27.8,36.4,0,5,1789.09,37.55,20.22,0,30.52,86.77,97.1,10.77
Chennai,06-08-2022,29.9,25,36.5,,2,587.46,5.03,19.36,0.6,19.07,19.01,22.79,3.7
Chennai,07-08-2022,29.4,23,35.1,48.5,2,487.33,0.11,16.45,14.48,11.92,18.32,23.53,3.7
Chennai,08-08-2022,30.1,27.1,36.1,0.3,5,767.71,13.08,31.87,0.02,47.68,52.85,60.15,5.07
Chennai,09-08-2022,29.9,,35.7,0,5,1388.55,42.47,50.04,0,87.74,115.16,122.53,4.88
Chennai,10-08-2022,28.5,25.9,,0,5,827.79,18.33,40.44,0,79.15,61.9,66.77,2.09
Chennai,11-08-2022,28.9,25.5,,0,4,534.06,6.2,32.22,0.09,34.81,36.23,44.58,2.44
Chennai,12-08-2022,29.9,24.9,,0,2,303.75,0.28,18.68,10.91,29.56,11.47,13.28,1.25
Chennai,13-08-2022,28.6,25.8,34.2,,2,303.75,0.23,12.51,11.27,11.44,10.33,12.47,2.15
Chennai,14-08-2022,28.8,24.9,34.8,0.3,2,260.35,0.01,8.91,26.11,8.46,18.14,29.34,2.37
Chennai,15-08-2022,28.6,,34.4,0,2,397.21,0.17,14.05,13.23,9.78,15.17,19.22,3.17
Chennai,16-08-2022,28,24.3,32.1,0.8,2,440.6,0.73,17.65,6.44,13.47,14.72,18.33,3.48
Chennai,17-08-2022,30.4,25.1,35.4,0,1,300.41,0.25,10.88,11,9.66,7.04,7.95,1.58
Chennai,18-08-2022,29.9,,34.5,0,2,267.03,0.18,12.68,13.05,14.54,15.98,20.56,1.93
Chennai,19-08-2022,28.4,26.4,,0,2,377.18,0.18,15.77,13.41,12.87,14.9,18.43,2.94
Chennai,20-08-2022,28.1,25.8,31.1,0,3,594.14,1.54,21.42,3.4,18.12,24.84,29.68,4.12
Chennai,21-08-2022,28.3,23.9,31.7,1,2,360.49,0.25,11.82,10.55,10.73,15.09,18.71,2.94
Chennai,22-08-2022,28.9,,36,0,2,353.81,0.05,12.68,19.85,13.47,18.9,22.72,2.79
Chennai,23-08-2022,28.5,,34.5,16.5,3,260.35,0.06,7.37,19.49,7.87,16.22,37.14,1.6
Chennai,24-08-2022,28.5,22.1,33.7,36.3,2,333.79,0.13,12.34,15.38,12.16,13.7,26.89,2.34
Chennai,25-08-2022,29.5,24,35.2,14.7,2,467.3,1.66,16.45,3.35,11.92,18.36,26.61,3.83
Chennai,26-08-2022,30,26.2,35.3,0,3,554.08,0.59,20.39,7.6,15.02,24.17,32.58,3.99
Chennai,27-08-2022,29.7,26.9,,0,5,1214.98,19.67,22.96,0.02,15.26,67.71,86.17,4.81
Chennai,28-08-2022,29.9,25.2,35.1,0,5,1174.93,15.2,23.31,0.15,14.54,55.15,70.87,6.27
Chennai,29-08-2022,28.6,,33.8,,4,694.27,2.88,21.93,2.06,11.44,30.16,41.96,4.94
Chennai,30-08-2022,30.2,25.2,35.5,0.8,5,4325.87,104.61,24.33,0,32.42,279.99,326.77,14.95
Chennai,31-08-2022,30.6,26,35.8,0,5,3471.37,74.21,46.61,0,35.29,325.98,366.02,11.02
Chennai,01-09-2022,27.7,,34.9,,5,1255.04,10.73,34.62,0.4,15.74,62.24,78.71,4.18
Chennai,02-09-2022,27.2,24.6,33.6,,5,1815.8,41.57,31.19,0,28.37,116.76,145.06,7.54
Chennai,03-09-2022,28,,32.9,1,5,6034.85,182.39,31.87,0,43.39,376.69,431.38,17.23
Chennai,04-09-2022,29.4,,34.4,0,2,480.65,0.06,16.28,20.74,9.78,18.93,27.2,4.69
Chennai,05-09-2022,28.8,,34.7,,2,473.98,0.01,14.91,28.97,11.56,17.71,28.08,5.26
Chennai,06-09-2022,27.6,24.3,32,0.3,4,687.6,0.42,25.36,11.8,16.69,29.1,41.44,6.84
Chennai,07-09-2022,28.8,26,33.8,0,5,1401.9,23.25,30.16,0.01,24.32,80.91,120.51,8.49
Chennai,08-09-2022,28.7,25.8,,,5,1535.42,19.22,43.18,0.03,19.79,72.68,99.48,14.19
Chennai,09-09-2022,27.5,23,34,4.6,5,1562.12,19.22,30.16,0.01,24.56,87.91,109.23,9.75
Chennai,10-09-2022,29.6,25.4,34.9,0.3,4,814.44,0.01,28.79,39.34,36.72,46.54,49.79,0.82
Chennai,11-09-2022,28.8,,,0,5,1241.68,0,29.47,38.27,19.31,77.18,85.3,6.9
Chennai,12-09-2022,29.3,24.9,34.5,0,5,3417.97,52.75,44.55,0,37.19,213.64,240.43,14.19
Chennai,13-09-2022,30.1,25.7,35.6,0,5,1001.36,2.35,41.13,3.26,30.28,68.24,71.3,2.75
Chennai,14-09-2022,29.2,25,34,0,5,1789.09,35.76,25.02,0,38.15,96.23,108.94,8.49
Chennai,15-09-2022,28.2,25.1,32.9,0,4,587.46,0.55,19.71,7.78,19.31,26.2,28.75,3.04
Chennai,16-09-2022,27.8,24.6,31.7,0.5,3,417.23,0,12.34,33.97,13.35,24.7,26.21,2.22
Chennai,17-09-2022,28,24.4,31.7,48,3,600.81,0.25,20.05,11.62,12.64,21.4,30.78,3.93
Chennai,18-09-2022,27.8,,31.6,0,3,390.53,0.16,12.51,13.77,11.21,20.78,30.92,2.94
Chennai,19-09-2022,27.1,24.1,31.2,1,5,1121.52,16.32,20.56,0.01,15.26,52.92,77.76,6.84
Chennai,20-09-2022,28.2,23.7,31.8,1.5,2,440.6,0.08,14.91,17.52,13.23,15.41,25.49,5.07
Chennai,21-09-2022,28,,32.1,0,2,487.33,0.07,16.79,19.85,12.52,17.4,26.96,5.13
Chennai,22-09-2022,27.6,24.5,31.7,0.3,2,447.27,0.01,15.08,27.54,11.92,14.51,22.2,6.52
Chennai,23-09-2022,27.1,23.8,,0.3,1,287.06,0,8.57,43.99,8.94,6.58,10.37,3.61
Chennai,24-09-2022,28,23.2,32,0,1,317.1,0,10.37,37.91,10.97,9.04,14.2,3.96
Chennai,25-09-2022,26.6,24.5,,,2,453.95,0.01,15.77,26.82,9.66,17.07,27.05,4.81
Chennai,26-09-2022,24.2,23.4,24.9,8.9,2,397.21,0.02,13.19,24.32,11.56,15.73,23.83,3.29
Chennai,27-09-2022,25,23.5,26.9,41.9,4,700.95,1.45,26.05,4.2,15.97,34.38,49.82,4.94
Chennai,28-09-2022,26.9,,30.5,0,4,761.03,4.58,23.99,1.15,16.69,34.32,53.39,9.12
Chennai,29-09-2022,27.4,23.8,,5.1,5,1815.8,36.66,27.76,0,31.95,105.82,129.64,8.74
Chennai,30-09-2022,27.9,25.3,,1.3,5,6088.26,153.78,52.09,0,61.99,419.11,460.87,23.05
Chennai,01-10-2022,27.1,24.7,32.4,1.8,5,2216.34,46.49,33.59,0,25.51,110.27,149.42,22.8
Chennai,02-10-2022,27.7,,31.6,0,1,337.12,0.01,10.37,25.75,8.7,7.75,12.06,6.27
Chennai,03-10-2022,26.2,23.1,31,3.6,4,594.14,0.04,20.73,28.25,11.09,26.73,37.27,5.83
Chennai,04-10-2022,26.9,24.4,32.9,0,5,3044.13,68.84,28.79,0,32.42,158.89,191.8,28.37
Chennai,05-10-2022,26.8,23.9,31.4,0,4,787.73,0.02,33.93,24.32,16.69,34.47,52.5,15.33
Chennai,06-10-2022,26.7,23.4,31,0,5,907.9,0.04,39.07,21.28,18.84,50.34,90.29,16.97
Chennai,07-10-2022,25,23.7,29.1,,5,4753.11,91.2,62.38,0,57.7,328.58,394.99,44.58
Chennai,08-10-2022,25.8,22.8,29.4,,4,1161.58,0,15.59,33.62,16.21,36.34,39.07,2.75
Chennai,09-10-2022,26.4,22.9,30.3,0,5,1308.44,7.15,39.07,1.18,18.12,86.84,104.13,2.98
